,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
150,금융회사,아이엠엠인프라제5의1호사모투자합자회사,총 계,총 계,총 계,/,10500000000,100.00%,-,-,10500000000,100.00%
151,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,동일인,동일인,-,-,-,-,-,-,-
152,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
153,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
154,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
155,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
156,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
157,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
158,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
159,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
160,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,친족,친족 합계,-,-,-,-,-,-,-
161,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
162,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
163,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
164,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
165,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),아이엠엠인베스트먼트㈜,3719750623,3.00%,-,-,3719750623,3.00%
166,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
167,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
168,금융회사,아이엠엠인프라제5호 사모투자전문회사,동일인측,동일인측 합계,동일인측 합계,/,3719750623,3.00%,-,-,3719750623,3.00%
169,금융회사,아이엠엠인프라제5호 사모투자전문회사,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,국민연금공단,57226932666,46.19%,-,-,57226932666,46.19%
170,금융회사,아이엠엠인프라제5호 사모투자전문회사,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,한국교직원공제회,57226932666,46.19%,-,-,57226932666,46.19%
171,금융회사,아이엠엠인프라제5호 사모투자전문회사,기타주주,기타,기타,/,5722693265,4.62%,-,-,5722693265,4.62%
172,금융회사,아이엠엠인프라제5호 사모투자전문회사,총 계,총 계,총 계,/,123896309220,100.00%,-,-,123896309220,100.00%
173,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,동일인,동일인,-,-,-,-,-,-,-
174,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
175,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
176,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
177,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,친족,혈족2~4촌,-,-,-,-,-,-,-
178,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
179,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,친족,혈족5~6촌,-,-,-,-,-,-,-
180,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
181,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,친족,인척 4촌 이내,-,-,-,-,-,-,-
182,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,친족,친족 합계,-,-,-,-,-,-,-
183,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,비영리법인,비영리법인,-,-,-,-,-,-,-
184,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
185,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,등기된 임원,등기된 임원,-,-,-,-,-,-,-
186,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,자기주식,자기주식,-,-,-,-,-,-,-
187,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),아이엠엠인베스트먼트㈜,1297982957,1.00%,-,-,1297982957,1.00%
188,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,계열회사(국내+해외),계열회사(국내+해외),-,-,-,-,-,-,-
189,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,기타 동일인관련자,기타 동일인관련자,-,-,-,-,-,-,-
190,금융회사,아이엠엠인프라제7호사모투자합자회사,동일인측,동일인측 합계,동일인측 합계,/,1297982957,1.00%,-,-,1297982957,1.00%
191,금융회사,아이엠엠인프라제7호사모투자합자회사,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,국민연금공단,64899147940,50.00%,-,-,64899147940,50.00%
192,금융회사,아이엠엠인프라제7호사모투자합자회사,기타주주,기타,기타,/,63601164981,49.00%,-,-,63601164981,49.00%
193,금융회사,아이엠엠인프라제7호사모투자합자회사,총 계,총 계,총 계,/,129798295878,100.00%,-,-,129798295878,100.00%
194,금융회사,아이엠엠인프라제8호사모투자합자회사,동일인측,동일인,동일인,-,-,-,-,-,-,-
195,금융회사,아이엠엠인프라제8호사모투자합자회사,동일인측,친족,배우자/혈족1촌,-,-,-,-,-,-,-
