,소속회사명,소속회사명,동일인과의 관계,동일인과의 관계,동일인과의 관계,성명,보통주,보통주,우선주,우선주,합계,합계
,소속회사명,소속회사명.1,동일인과의 관계,동일인과의 관계.1,동일인과의 관계.2,성명,주식수,지분율,주식수,지분율,주식수,지분율
255,비금융회사,(주)티와이강원,동일인측,친족,혈족5~6촌,,,,,,,
256,비금융회사,(주)티와이강원,동일인측,친족,인척 4촌 이내,,,,,,,
257,비금융회사,(주)티와이강원,동일인측,친족,인척 4촌 이내,,,,,,,
258,비금융회사,(주)티와이강원,동일인측,친족,친족 합계,/,,,,,,
259,비금융회사,(주)티와이강원,동일인측,비영리법인,비영리법인,,,,,,,
260,비금융회사,(주)티와이강원,동일인측,비영리법인,비영리법인,,,,,,,
261,비금융회사,(주)티와이강원,동일인측,등기된 임원,등기된 임원,,,,,,,
262,비금융회사,(주)티와이강원,동일인측,등기된 임원,등기된 임원,,,,,,,
263,비금융회사,(주)티와이강원,동일인측,자기주식,자기주식,,,,,,,
264,비금융회사,(주)티와이강원,동일인측,계열회사(국내+해외),계열회사(국내+해외),(주)동양,1000000,100.00,-,-,1000000,100.00
265,비금융회사,(주)티와이강원,동일인측,계열회사(국내+해외),계열회사(국내+해외),,,,,,,
266,비금융회사,(주)티와이강원,동일인측,기타 동일인관련자,기타 동일인관련자,,,,,,,
267,비금융회사,(주)티와이강원,동일인측,동일인측 합계,동일인측 합계,/,1000000,100.00,-,-,1000000,100.00
268,비금융회사,(주)티와이강원,기타주주,동일인측이 아닌최다주주,동일인측이 아닌최다주주,-,,,,,,
269,비금융회사,(주)티와이강원,기타주주,기타,기타,/,-,,,,,
270,비금융회사,(주)티와이강원,총 계,총 계,총 계,/,1000000,100.00,-,-,1000000,100.00
271,비금융회사,(주)파인리조트,동일인측,동일인,동일인,-,-,-,-,-,-,-
